id,title,author,date,created,tags,license,filepath,source,notes,authorization_status,status
00194,老媽取消了奧塞之行,胡語居士,2017-06-04,2026-04-22,家庭關係|母女|美術館|失望|奧塞,CC-BY-NC-SA-4.0,text/家族書寫/00194_老媽取消了奧塞之行.md,Facebook 個人貼文,,,
00195,視訊白一平與沙加爾的心得,胡語居士,2017-06-07,2026-04-22,上古音|語言學|白一平|沙加爾|學術交流,CC-BY-NC-SA-4.0,text/文化筆記/00195_視訊白一平與沙加爾的心得.md,Facebook 個人貼文,,,
00196,不認真的學生遇上鄭再發老師,胡語居士,2017-06-08,2026-04-22,漢學所|語言學|學術|師生|自我反思,CC-BY-NC-SA-4.0,text/職場書寫/00196_不認真的學生遇上鄭再發老師.md,Facebook 個人貼文,,,
00197,學期末的行政人事,胡語居士,2017-06-16,2026-04-22,行政|職場|學校|人事|高中教育,CC-BY-NC-SA-4.0,text/職場書寫/00197_學期末的行政人事.md,Facebook 個人貼文,,,
00198,女兒轉述媽媽的話,胡語居士,2017-06-27,2026-04-22,日記|同事|家庭|童言童語|生活趣事,CC-BY-NC-SA-4.0,text/家書與日記/00198_女兒轉述媽媽的話.md,Facebook 個人貼文,,,
00199,多羅滿賞鯨與黑潮基金會,胡語居士,2017-08-09,2026-04-22,賞鯨|黑潮海洋文化基金會|海洋|生態旅遊|廖鴻基,CC-BY-NC-SA-4.0,text/旅行手札/00199_多羅滿賞鯨與黑潮基金會.md,Facebook 個人貼文,,,
00200,夢見國語文競賽的孩子,胡語居士,2017-09-04,2026-04-22,教學現場|夢境|國語文競賽|師生關係|恐懼,CC-BY-NC-SA-4.0,text/教室日誌/00200_夢見國語文競賽的孩子.md,Facebook 個人貼文,,,
00201,大路書屋也要收了,胡語居士,2017-09-05,2026-04-22,書店|簡體書|閱讀文化|書店消失|台北,CC-BY-NC-SA-4.0,text/文化筆記/00201_大路書屋也要收了.md,Facebook 個人貼文,,,
00202,京站杏子豬排旁的兩個女孩,胡語居士,2017-09-09,2026-04-22,日記|餐廳|觀察|生活趣事|台北,CC-BY-NC-SA-4.0,text/家書與日記/00202_京站杏子豬排旁的兩個女孩.md,Facebook 個人貼文,,,
00203,業務與書店店員,胡語居士,2017-09-12,2026-04-22,書店|出版業|業務|閱讀|書業觀察,CC-BY-NC-SA-4.0,text/文化筆記/00203_業務與書店店員.md,Facebook 個人貼文,,,
00204,夜校攝影比賽意外成功,胡語居士,2017-09-13,2026-04-22,夜校|攝影|教學現場|學生活動|高中教育,CC-BY-NC-SA-4.0,text/教室日誌/00204_夜校攝影比賽意外成功.md,Facebook 個人貼文,,,
00205,故宮孔子特展與文徵明臨蘭亭,胡語居士,2017-09-23,2026-04-22,書法|文徵明|故宮|蘭亭集序|張旭|展覽,CC-BY-NC-SA-4.0,text/文化筆記/00205_故宮孔子特展與文徵明臨蘭亭.md,Facebook 個人貼文,,,
00206,閱讀習慣是怎麼形成的,胡語居士,2017-09-26,2026-04-22,閱讀|書籍|閱讀習慣|成長|家庭教育,CC-BY-NC-SA-4.0,text/文化筆記/00206_閱讀習慣是怎麼形成的.md,Facebook 個人貼文,,,
00207,一年級第一次段考後的分組學習,胡語居士,2017-10-13,2026-04-22,教學現場|分組學習|夜校|學生互動|高中教育,CC-BY-NC-SA-4.0,text/教室日誌/00207_一年級第一次段考後的分組學習.md,Facebook 個人貼文,,,
00208,借書、貓咪與生活瑣記,胡語居士,2017-10-16,2026-04-22,日記|借書|閱讀|貓|生活記錄,CC-BY-NC-SA-4.0,text/家書與日記/00208_借書、貓咪與生活瑣記.md,Facebook 個人貼文,,,
00209,學生來家裡烤肉,胡語居士,2017-10-24,2026-04-22,師生關係|烤肉|教學現場|課外活動|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00209_學生來家裡烤肉.md,Facebook 個人貼文,,,
00210,推薦《我們為何成為貓奴》,胡語居士,2017-11-22,2026-04-22,書評|貓|動物行為|科普|閱讀推薦,CC-BY-NC-SA-4.0,text/文化筆記/00210_推薦《我們為何成為貓奴》.md,Facebook 個人貼文,,,
00211,出發去北京開會前的折騰,胡語居士,2017-11-23,2026-04-22,學術會議|北京|旅行|學術|行前準備,CC-BY-NC-SA-4.0,text/職場書寫/00211_出發去北京開會前的折騰.md,Facebook 個人貼文,,,
00212,一回頭就是八年,胡語居士,2017-11-30,2026-04-22,時間|記憶|台灣|身份認同|友情|自我反思,CC-BY-NC-SA-4.0,text/家書與日記/00212_一回頭就是八年.md,Facebook 個人貼文,,,
00213,戴資穎球后一年,胡語居士,2017-12-01,2026-04-22,羽球|戴資穎|體育|女性運動員|世界第一,CC-BY-NC-SA-4.0,text/文化筆記/00213_戴資穎球后一年.md,Facebook 個人貼文,,,
00214,管寧割席與世說新語的選文,胡語居士,2017-12-12,2026-04-22,世說新語|管寧割席|國文課|課程設計|教學現場,CC-BY-NC-SA-4.0,text/教室日誌/00214_管寧割席與世說新語的選文.md,Facebook 個人貼文,,,
00215,打球是為了氣氛不是健身,胡語居士,2018-02-01,2026-04-22,羽球|運動|競技|夫妻|生活方式,CC-BY-NC-SA-4.0,text/身體書寫/00215_打球是為了氣氛不是健身.md,Facebook 個人貼文,,,
00216,重新編排詩經教學的步驟,胡語居士,2018-03-01,2026-04-22,詩經|教學現場|課程設計|國文課|高職,CC-BY-NC-SA-4.0,text/教室日誌/00216_重新編排詩經教學的步驟.md,Facebook 個人貼文,,,
00217,學生問我能不能吃早餐,胡語居士,2018-03-23,2026-04-22,教室日誌|師生互動|生活趣事|夜校|早餐,CC-BY-NC-SA-4.0,text/教室日誌/00217_學生問我能不能吃早餐.md,Facebook 個人貼文,,,
00218,跟學生互相傷害：廁所篇,胡語居士,2018-03-30,2026-04-22,師生互動|教室日誌|規定|抽菸|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00218_跟學生互相傷害：廁所篇.md,Facebook 個人貼文,,,
00219,閩南語檢定的Ｅ化折騰,胡語居士,2018-04-12,2026-04-22,閩南語|台羅拼音|教學現場|高三|課程設計,CC-BY-NC-SA-4.0,text/教室日誌/00219_閩南語檢定的Ｅ化折騰.md,Facebook 個人貼文,,,
00220,走出教室的兩個學生,胡語居士,2018-04-19,2026-04-22,師生關係|課堂管理|教室日誌|夜校|師生衝突,CC-BY-NC-SA-4.0,text/教室日誌/00220_走出教室的兩個學生.md,Facebook 個人貼文,,,
00221,行政倦怠與主任的掣肘,胡語居士,2018-04-24,2026-04-22,行政|職場|倦怠|同事關係|情緒管理,CC-BY-NC-SA-4.0,text/職場書寫/00221_行政倦怠與主任的掣肘.md,Facebook 個人貼文,,,
00222,台羅拼音讓學生哀嚎兩週,胡語居士,2018-05-05,2026-04-22,台羅拼音|閩南語|教學現場|學生反應|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00222_台羅拼音讓學生哀嚎兩週.md,Facebook 個人貼文,,,
00223,高三學生的入聲哀嚎,胡語居士,2018-05-11,2026-04-22,台羅拼音|入聲|語言學|教室日誌|高三,CC-BY-NC-SA-4.0,text/教室日誌/00223_高三學生的入聲哀嚎.md,Facebook 個人貼文,,,
00224,讓學生看郭強生談悲傷,胡語居士,2018-05-21,2026-04-22,教學現場|郭強生|悲傷|影片教學|生命教育,CC-BY-NC-SA-4.0,text/教室日誌/00224_讓學生看郭強生談悲傷.md,Facebook 個人貼文,,,
00225,湯優盃轉播主播的不專業,胡語居士,2018-05-27,2026-04-22,羽球|湯優盃|電視轉播|體育媒體|戴資穎,CC-BY-NC-SA-4.0,text/文化筆記/00225_湯優盃轉播主播的不專業.md,Facebook 個人貼文,,,
00226,畢典預演的厭世日記,胡語居士,2018-05-30,2026-04-22,畢業典禮|職場|行政|厭世|高中教育,CC-BY-NC-SA-4.0,text/職場書寫/00226_畢典預演的厭世日記.md,Facebook 個人貼文,,,
00227,麥田捕手與意外走上教職,胡語居士,2018-06-02,2026-04-22,麥田捕手|沙林傑|教職|自我反思|成長,CC-BY-NC-SA-4.0,text/家書與日記/00227_麥田捕手與意外走上教職.md,Facebook 個人貼文,,,
00228,半夜撈貓兩遍,胡語居士,2018-06-10,2026-04-22,貓|韓吉|家庭生活|寵物|鄉村,CC-BY-NC-SA-4.0,text/家書與日記/00228_半夜撈貓兩遍.md,Facebook 個人貼文,,,
00229,爸爸問我要不要回壢中,胡語居士,2018-06-12,2026-04-22,父親|壢中|記憶|家人|學校,CC-BY-NC-SA-4.0,text/家族書寫/00229_爸爸問我要不要回壢中.md,Facebook 個人貼文,,,
00230,首爾行的心得,胡語居士,2018-06-19,2026-04-22,首爾|韓國|旅行|城市印象|植物,CC-BY-NC-SA-4.0,text/旅行手札/00230_首爾行的心得.md,Facebook 個人貼文,,,
00231,學生不知道鼎邊銼是什麼,胡語居士,2018-07-01,2026-04-22,閩南語|鼎邊銼|飲食文化|教學現場|文化傳承,CC-BY-NC-SA-4.0,text/教室日誌/00231_學生不知道鼎邊銼是什麼.md,Facebook 個人貼文,,,
00232,落羽松頂端的紅,胡語居士,2018-08-05,2026-04-22,落羽松|田園生活|植物|家居|自然觀察,CC-BY-NC-SA-4.0,text/家書與日記/00232_落羽松頂端的紅.md,Facebook 個人貼文,,,
00233,問學生媽媽打掃一小時多少錢,胡語居士,2018-08-18,2026-04-22,師生互動|教室日誌|清潔|生活|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00233_問學生媽媽打掃一小時多少錢.md,Facebook 個人貼文,,,
00234,圖書館停用影印卡的種種缺失,胡語居士,2018-08-21,2026-04-22,圖書館|影印卡|公共服務|消費者|大學,CC-BY-NC-SA-4.0,text/消費經驗/00234_圖書館停用影印卡的種種缺失.md,Facebook 個人貼文,,,
00235,書法是誰的文化,胡語居士,2018-09-06,2026-04-22,書法|文化認同|台灣|日本|韓國|文化主權,CC-BY-NC-SA-4.0,text/文化筆記/00235_書法是誰的文化.md,Facebook 個人貼文,,,
00236,嘴賤小老師不想上課,胡語居士,2018-09-20,2026-04-22,師生互動|教室日誌|課堂管理|夜校|對話,CC-BY-NC-SA-4.0,text/教室日誌/00236_嘴賤小老師不想上課.md,Facebook 個人貼文,,,
00237,5W1H分析法開學第一天,胡語居士,2018-09-20,2026-04-22,教學設計|5W1H|夜校|高一|課程創新,CC-BY-NC-SA-4.0,text/教室日誌/00237_5W1H分析法開學第一天.md,Facebook 個人貼文,,,
00238,桃花源記的鷹架提問,胡語居士,2018-10-20,2026-04-22,桃花源記|教學現場|課程設計|國文課|學生反應,CC-BY-NC-SA-4.0,text/教室日誌/00238_桃花源記的鷹架提問.md,Facebook 個人貼文,,,
00239,紀念金庸的雜談,胡語居士,2018-10-31,2026-04-22,金庸|武俠小說|射雕英雄傳|文學|悼念,CC-BY-NC-SA-4.0,text/文化筆記/00239_紀念金庸的雜談.md,Facebook 個人貼文,,,
00240,暑假後體重來到人生新高,胡語居士,2018-11-03,2026-04-22,體重|身體|運動|飲食|自我觀察,CC-BY-NC-SA-4.0,text/身體書寫/00240_暑假後體重來到人生新高.md,Facebook 個人貼文,,,
00241,選後發洩一下觀察,胡語居士,2018-11-25,2026-04-22,選舉|台灣政治|民主|社會觀察|公民,CC-BY-NC-SA-4.0,text/文化筆記/00241_選後發洩一下觀察.md,Facebook 個人貼文,,,
00242,外媒說台灣選舉結果顯示親中,胡語居士,2018-12-03,2026-04-22,選舉|台灣|外媒|親中|媒體觀察,CC-BY-NC-SA-4.0,text/文化筆記/00242_外媒說台灣選舉結果顯示親中.md,Facebook 個人貼文,,,
00243,被海放到夜間部的問題老師,胡語居士,2018-12-07,2026-04-22,職場|夜校|問題同事|教師|行政,CC-BY-NC-SA-4.0,text/職場書寫/00243_被海放到夜間部的問題老師.md,Facebook 個人貼文,,,
00244,2018年尾的不順,胡語居士,2018-12-19,2026-04-22,年末|心情|反思|生活記錄|低潮,CC-BY-NC-SA-4.0,text/家書與日記/00244_2018年尾的不順.md,Facebook 個人貼文,,,
00245,你都沒變耶這句話,胡語居士,2018-12-31,2026-04-22,自我反思|時間|外貌|身份認同|年末,CC-BY-NC-SA-4.0,text/家書與日記/00245_你都沒變耶這句話.md,Facebook 個人貼文,,,
00246,第五屆春聯揮毫活動,胡語居士,2019-01-19,2026-04-22,春聯|書法|教學現場|夜校|傳統文化,CC-BY-NC-SA-4.0,text/教室日誌/00246_第五屆春聯揮毫活動.md,Facebook 個人貼文,,,
00247,五個國籍的語言學課,胡語居士,2019-02-20,2026-04-22,研究所|語言學|多元文化|論文|學術,CC-BY-NC-SA-4.0,text/職場書寫/00247_五個國籍的語言學課.md,Facebook 個人貼文,,,
00248,吵鬧的一年級與答案抄錯的學習單,胡語居士,2019-02-25,2026-04-22,教室日誌|課堂管理|學習單|夜校|高一,CC-BY-NC-SA-4.0,text/教室日誌/00248_吵鬧的一年級與答案抄錯的學習單.md,Facebook 個人貼文,,,
00249,熱臉貼冷屁股的感慨,胡語居士,2019-03-08,2026-04-22,教學心情|付出|師生關係|職業倦怠|反思,CC-BY-NC-SA-4.0,text/教室日誌/00249_熱臉貼冷屁股的感慨.md,Facebook 個人貼文,,,
00250,問學生詩的格律全部狀況外,胡語居士,2019-03-22,2026-04-22,詩的格律|教室日誌|分組活動|國文課|高一,CC-BY-NC-SA-4.0,text/教室日誌/00250_問學生詩的格律全部狀況外.md,Facebook 個人貼文,,,
00251,論文寫作與被邀請的人,胡語居士,2019-04-03,2026-04-22,論文|學術|人類圖|博士生|自我反思,CC-BY-NC-SA-4.0,text/職場書寫/00251_論文寫作與被邀請的人.md,Facebook 個人貼文,,,
00252,抓到學生作文抄襲,胡語居士,2019-04-11,2026-04-22,作文抄襲|教室日誌|學術誠信|師生衝突|處置,CC-BY-NC-SA-4.0,text/教室日誌/00252_抓到學生作文抄襲.md,Facebook 個人貼文,,,
00253,師大圖書館越來越不友善,胡語居士,2019-04-24,2026-04-22,圖書館|師大|研究資源|期刊|使用者體驗,CC-BY-NC-SA-4.0,text/消費經驗/00253_師大圖書館越來越不友善.md,Facebook 個人貼文,,,
00254,參訪廠商臨時反悔的憤怒,胡語居士,2019-05-10,2026-04-22,職場體驗|廠商|失信|教書|憤怒,CC-BY-NC-SA-4.0,text/職場書寫/00254_參訪廠商臨時反悔的憤怒.md,Facebook 個人貼文,,,
00255,假曬貓真抱怨：頂樓夜貓事件,胡語居士,2019-06-15,2026-04-22,貓|家庭生活|寵物|宜蘭|頂樓,CC-BY-NC-SA-4.0,text/家書與日記/00255_假曬貓真抱怨：頂樓夜貓事件.md,Facebook 個人貼文,,,
00256,華航罷工的班會課討論活動,胡語居士,2019-06-23,2026-04-22,教學設計|華航罷工|班會課|勞工|多元觀點,CC-BY-NC-SA-4.0,text/教室日誌/00256_華航罷工的班會課討論活動.md,Facebook 個人貼文,,,
00257,逃離行政的暑假,胡語居士,2019-06-28,2026-04-22,行政|職場倦怠|暑假|解脫|夜校,CC-BY-NC-SA-4.0,text/職場書寫/00257_逃離行政的暑假.md,Facebook 個人貼文,,,
00258,宜蘭新住民推薦小間書菜與田文社,胡語居士,2019-07-13,2026-04-22,宜蘭|小間書菜|田文社|獨立書店|在地文化,CC-BY-NC-SA-4.0,text/文化筆記/00258_宜蘭新住民推薦小間書菜與田文社.md,Facebook 個人貼文,,,
00259,小暑日記：料理芋梗,胡語居士,2019-07-15,2026-04-22,芋頭|芋梗|料理|田園生活|鄰居,CC-BY-NC-SA-4.0,text/家書與日記/00259_小暑日記：料理芋梗.md,Facebook 個人貼文,,,
00260,跑去分部中正堂打球,胡語居士,2019-08-28,2026-04-22,羽球|運動|體育館|師大|球友,CC-BY-NC-SA-4.0,text/身體書寫/00260_跑去分部中正堂打球.md,Facebook 個人貼文,,,
00261,在答案旁邊寫fuck you的學生,胡語居士,2019-10-02,2026-04-22,師生互動|教室日誌|學生|高三|趣事,CC-BY-NC-SA-4.0,text/教室日誌/00261_在答案旁邊寫fuck you的學生.md,Facebook 個人貼文,,,
00262,婚後的魚眼睛,胡語居士,2019-10-16,2026-04-22,詩|婚姻|夫妻|飲食|生活意象,CC-BY-NC-SA-4.0,text/家族書寫/00262_婚後的魚眼睛.md,Facebook 個人貼文,,,
00263,出師表的人物形塑教法,胡語居士,2019-10-19,2026-04-22,出師表|教學設計|人物分析|國文課|左忠毅公,CC-BY-NC-SA-4.0,text/教室日誌/00263_出師表的人物形塑教法.md,Facebook 個人貼文,,,
00264,課堂實踐後的挫敗,胡語居士,2019-11-02,2026-04-22,教學現場|教學法|挫敗|課堂管理|反思,CC-BY-NC-SA-4.0,text/教室日誌/00264_課堂實踐後的挫敗.md,Facebook 個人貼文,,,
00265,貓尿了我的大學講義,胡語居士,2019-11-11,2026-04-22,貓|講義|斷捨離|大學記憶|寵物,CC-BY-NC-SA-4.0,text/家書與日記/00265_貓尿了我的大學講義.md,Facebook 個人貼文,,,
00266,合唱比賽前一天學生打架,胡語居士,2019-11-13,2026-04-22,教室日誌|學生衝突|合唱比賽|課堂管理|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00266_合唱比賽前一天學生打架.md,Facebook 個人貼文,,,
00267,血壓200的K生與開書考試,胡語居士,2019-11-19,2026-04-22,教室日誌|問題學生|夜校|開書考試|師生關係,CC-BY-NC-SA-4.0,text/教室日誌/00267_血壓200的K生與開書考試.md,Facebook 個人貼文,,,
00268,十一月宜蘭還要戴口罩騎車,胡語居士,2019-11-24,2026-04-22,天氣|宜蘭|氣候|日常生活|冬衣,CC-BY-NC-SA-4.0,text/家書與日記/00268_十一月宜蘭還要戴口罩騎車.md,Facebook 個人貼文,,,
00269,學生拿雞腿砸老師,胡語居士,2019-12-05,2026-04-22,教室日誌|學生衝突|導生班|夜校|師生關係,CC-BY-NC-SA-4.0,text/教室日誌/00269_學生拿雞腿砸老師.md,Facebook 個人貼文,,,
00270,北京跨年的記憶,胡語居士,2020-01-01,2026-04-22,跨年|北京|回憶|新年|獨處,CC-BY-NC-SA-4.0,text/家書與日記/00270_北京跨年的記憶.md,Facebook 個人貼文,,,
00271,宜蘭接地氣：配眼鏡的好店,胡語居士,2020-02-11,2026-04-22,宜蘭|眼鏡行|在地生活|接地氣|消費,CC-BY-NC-SA-4.0,text/消費經驗/00271_宜蘭接地氣：配眼鏡的好店.md,Facebook 個人貼文,,,
00272,情人節去和平青鳥逛書店,胡語居士,2020-02-14,2026-04-22,書店|和平青鳥|情人節|疫情|台北,CC-BY-NC-SA-4.0,text/消費經驗/00272_情人節去和平青鳥逛書店.md,Facebook 個人貼文,,,
00273,身體在告訴我壓力太大了,胡語居士,2020-02-25,2026-04-22,壓力|身體症狀|失眠|胸悶|自我照顧,CC-BY-NC-SA-4.0,text/身體書寫/00273_身體在告訴我壓力太大了.md,Facebook 個人貼文,,,
00274,我並不擅長和老師保持聯絡,胡語居士,2020-03-01,2026-04-22,師生關係|感恩|教師節|教育|回憶,CC-BY-NC-SA-4.0,text/教室日誌/00274_我並不擅長和老師保持聯絡.md,Facebook 個人貼文,,,
00275,春分與台灣人的節氣感,胡語居士,2020-03-20,2026-04-22,春分|節氣|飲食文化|疫情|台灣,CC-BY-NC-SA-4.0,text/文化筆記/00275_春分與台灣人的節氣感.md,Facebook 個人貼文,,,
00276,刷武俠劇配論文,胡語居士,2020-03-21,2026-04-22,武俠劇|倚天屠龍記|金庸|論文|追劇,CC-BY-NC-SA-4.0,text/文化筆記/00276_刷武俠劇配論文.md,Facebook 個人貼文,,,
00277,講義Less is More的調整原則,胡語居士,2020-03-27,2026-04-22,教學設計|講義|課程規劃|國文課|精簡,CC-BY-NC-SA-4.0,text/教室日誌/00277_講義Less is More的調整原則.md,Facebook 個人貼文,,,
00278,師大停車場管理的鬆散,胡語居士,2020-03-31,2026-04-22,師大|停車|校園管理|抱怨|疫情,CC-BY-NC-SA-4.0,text/職場書寫/00278_師大停車場管理的鬆散.md,Facebook 個人貼文,,,
00279,第一個導生班沒領到畢業證書的學生,胡語居士,2020-04-26,2026-04-22,師生關係|導生班|畢業|記掛|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00279_第一個導生班沒領到畢業證書的學生.md,Facebook 個人貼文,,,
00280,膽固醇超標的健康紀錄,胡語居士,2020-05-08,2026-04-22,膽固醇|健檢|健康|飲食|身體紀錄,CC-BY-NC-SA-4.0,text/身體書寫/00280_膽固醇超標的健康紀錄.md,Facebook 個人貼文,,,
00281,前學生來找我討論畢業展,胡語居士,2020-05-12,2026-04-22,師生關係|畢業展|建築|公共議題|成長,CC-BY-NC-SA-4.0,text/教室日誌/00281_前學生來找我討論畢業展.md,Facebook 個人貼文,,,
00282,八週諮商畫下句點,胡語居士,2020-05-19,2026-04-22,諮商|心理健康|學輔中心|自我照顧|壓力,CC-BY-NC-SA-4.0,text/身體書寫/00282_八週諮商畫下句點.md,Facebook 個人貼文,,,
00283,誠品敦南店的最初與最後,胡語居士,2020-05-27,2026-04-22,誠品|敦南店|書店|記憶|關店,CC-BY-NC-SA-4.0,text/文化筆記/00283_誠品敦南店的最初與最後.md,Facebook 個人貼文,,,
00284,送走緣份最淺的一屆畢業生,胡語居士,2020-06-16,2026-04-22,畢業|師生關係|教室日誌|惘然|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00284_送走緣份最淺的一屆畢業生.md,Facebook 個人貼文,,,
00285,熱天論文龜速與老師的默默施壓,胡語居士,2020-07-12,2026-04-22,論文|博士生|夏天|指導教授|學術,CC-BY-NC-SA-4.0,text/職場書寫/00285_熱天論文龜速與老師的默默施壓.md,Facebook 個人貼文,,,
00286,第一屆導生班的第一個暑假,胡語居士,2020-07-17,2026-04-22,導生班|夜校|學生命運|師生關係|暑假,CC-BY-NC-SA-4.0,text/教室日誌/00286_第一屆導生班的第一個暑假.md,Facebook 個人貼文,,,
00287,補考考卷集體作弊的調查,胡語居士,2020-07-20,2026-04-22,作弊|補考|教室日誌|職場|調查,CC-BY-NC-SA-4.0,text/教室日誌/00287_補考考卷集體作弊的調查.md,Facebook 個人貼文,,,
00288,料理實驗室帶回來的豬心,胡語居士,2020-08-30,2026-04-22,婚姻|料理|豬心|下水|夫妻,CC-BY-NC-SA-4.0,text/家族書寫/00288_料理實驗室帶回來的豬心.md,Facebook 個人貼文,,,
00289,我其實並不討厭開學,胡語居士,2020-08-31,2026-04-22,開學|秋天|教學心情|夜校|新學期,CC-BY-NC-SA-4.0,text/教室日誌/00289_我其實並不討厭開學.md,Facebook 個人貼文,,,
00290,第三度回去當救援投手,胡語居士,2020-09-22,2026-04-22,研究所|吳老師|語言學|大學生|學術,CC-BY-NC-SA-4.0,text/職場書寫/00290_第三度回去當救援投手.md,Facebook 個人貼文,,,
00291,教師節的三份禮物,胡語居士,2020-09-28,2026-04-22,教師節|師生關係|感謝|禮物|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00291_教師節的三份禮物.md,Facebook 個人貼文,,,
00292,轉學生遇到會計課的危機,胡語居士,2020-09-30,2026-04-22,轉學生|會計|教室日誌|課堂管理|夜校,CC-BY-NC-SA-4.0,text/教室日誌/00292_轉學生遇到會計課的危機.md,Facebook 個人貼文,,,
00293,疫情下的故宮與文徵明錯字,胡語居士,2020-11-04,2026-04-22,疫情|故宮|文徵明|龍山寺|日記,CC-BY-NC-SA-4.0,text/家書與日記/00293_疫情下的故宮與文徵明錯字.md,Facebook 個人貼文,,,
00294,做孩子的重要他人,胡語居士,2021-03-16,2026-04-22,師生關係|盧蘇偉|教育|情感代價|導師,CC-BY-NC-SA-4.0,text/教室日誌/00294_做孩子的重要他人.md,Facebook 個人貼文,,,
s0000,Montreal,seantyh,2025-06-25,2025-07-22,蒙特婁|加拿大|文化差異|美食|移民,CC-BY-NC-SA-4.0,text/家書與日記/s0000_Montreal.md,自創原文,一篇描述作者對蒙特婁城市印象與飲食文化的旅行隨筆。,,
s0001,瑪利歐雲,seantyh,2025-05-31,2025-07-22,時間感|日常|生存|旅行|食物,CC-BY-NC-SA-4.0,text/家書與日記/s0001_瑪利歐雲.md,自創原文,探討時間流逝、日常非日常的交錯，以及單純「活著」的意義。,,
s0002,水豚君小隊,seantyh,2025-03-23,2025-07-22,水豚君|隨波逐流|動物寓言|災難|深淵,CC-BY-NC-SA-4.0,text/家書與日記/s0002_水豚君小隊.md,自創原文,以水豚君小隊在洪水中飄流隱喻人生與適應命運。,,
s0003,齋戒月,seantyh,2025-03-13,2025-07-22,齋戒月|宗教|感恩|飲食習慣|生活體悟,CC-BY-NC-SA-4.0,text/家書與日記/s0003_齋戒月.md,自創原文,文章描述了作者與守齋戒月同事的對話，以及齋戒月帶來的感恩體悟。,,
s0004,AirBnB,seantyh,2025-02-12,2025-07-22,AirBnB|日曆|流浪|生活選擇|三合院,CC-BY-NC-SA-4.0,text/家書與日記/s0004_AirBnB.md,自創原文,以AirBnB為起點，反思人生選擇與漂泊生活的意義。,,
s0005,巴黎,seantyh,2025-02-01,2025-07-22,巴黎|艾菲爾鐵塔|旅行|記憶|符號,CC-BY-NC-SA-4.0,text/家書與日記/s0005_巴黎.md,自創原文,一段關於巴黎旅行與兒時記憶交織的個人回憶錄。,,
s0006,對比,seantyh,2025-01-03,2025-07-22,對比|視覺|細胞|旅行|生活,CC-BY-NC-SA-4.0,text/家書與日記/s0006_對比.md,自創原文,反思視覺對比概念延伸到旅行與生活的不同體驗。,,
s0007,眼鏡,seantyh,2024-12-30,2025-07-22,眼鏡|潮州|成長|記憶|日常,CC-BY-NC-SA-4.0,text/家書與日記/s0007_眼鏡.md,自創原文,透過換新眼鏡，串連起作者成長經歷與家鄉變遷的感受。,,
s0008,東京,seantyh,2024-12-19,2025-07-22,東京|友誼|在地旅行|日本文化|非觀光景點,CC-BY-NC-SA-4.0,text/家書與日記/s0008_東京.md,自創原文,一次特別的東京旅程，體驗在地人日常與友誼間的小冒險。,,
s0009,冬休,seantyh,2024-12-06,2025-07-22,冬休|留學生活|異國經驗|文化差異|聖誕節,CC-BY-NC-SA-4.0,text/家書與日記/s0009_冬休.md,自創原文,一次平靜又充滿感觸的冬休歸家旅程和異國反思。,,
s0010,市集,seantyh,2024-11-29,2025-07-22,市集|生日|異鄉生活|儀式感|旅居,CC-BY-NC-SA-4.0,text/家書與日記/s0010_市集.md,自創原文,描述異鄉過生日的日常與儀式感，以及對家鄉與現居地差異的感受。,,
s0011,四隻龍,seantyh,2024-10-19,2025-07-22,街頭藝術|AI熱潮|人文精神|金錢|現實符號,CC-BY-NC-SA-4.0,text/家書與日記/s0011_四隻龍.md,自創原文,這是一篇由一幅街頭畫作引發的關於人性、金錢與社會互動的反思。,,
s0012,Nijntje,seantyh,2024-09-22,2025-07-22,荷蘭|旅行|觀察|歷史|心情,CC-BY-NC-SA-4.0,text/家書與日記/s0012_Nijntje.md,自創原文,旅途中遇見的人事物與對異地生活的細膩觀察。,,
s0013,磁鐵,seantyh,2024-07-30,2025-07-22,磁鐵|紀念品|收集|異鄉生活|文化認同,CC-BY-NC-SA-4.0,text/家書與日記/s0013_磁鐵.md,自創原文,磁鐵成為異鄉日常與文化認同的象徵。,,
s0014,歲月靜好,seantyh,2024-07-25,2025-07-22,荷蘭|心理學|深度學習|符號|社會現象,CC-BY-NC-SA-4.0,text/家書與日記/s0014_歲月靜好.md,自創原文,一趟荷蘭旅程引發作者對於心理學與現代理論的反思。,,
s0015,保持笑容,seantyh,2024-07-17,2025-07-22,心態|研究|樂觀|教訓|失敗,CC-BY-NC-SA-4.0,text/家書與日記/s0015_保持笑容.md,自創原文,面對研究挫折時，維持正面樂觀心態的反思與鼓勵。,,
s0016,網路,seantyh,2024-06-29,2025-07-22,網路中斷|生活體驗|故障經驗|數位依賴|小鎮,CC-BY-NC-SA-4.0,text/家書與日記/s0016_網路.md,自創原文,記錄在異鄉遇到網路斷線，從不便到反思當下生活的短文。,,
